record_id,metric_name,metric_value,evidence_basis,evidence_urls,evidence_titles,calculation_rule,evidence_strength_score,verdict_confidence_score,confidence_band,audit_status
PUBLIC-031,factual_accuracy,Unsupported,"Compared the normalized proposition with the cited records. Result: Unsupported. Documented outcome: The broad accusation was not supported with credible evidence. Musk later apologized during a public interview, calling the post one of the most foolish things he had done online. Evidence: Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers. URLs: https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/",https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers,Compare the normalized factual proposition with cited evidence.,87,79,Medium-High,Complete
PUBLIC-031,verdict_category,Unsupported,"Factual-claim rule: apply the published True, Mostly True, Misleading, Unsupported, False, or Unresolved definition. Applied result: Unsupported (Unsupported). Evidence finding: The broad accusation was not supported with credible evidence. Musk later apologized during a public interview, calling the post one of the most foolish things he had done online. Evidence: Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers. URLs: https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/",https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers,Apply strict promise rule or published factual-claim classification.,87,79,Medium-High,Complete
PUBLIC-031,score_points,25,Score assigned mechanically from verdict and claim type under strict-promise-v1.0: Unsupported = 25 points.,https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers,Map verdict mechanically to points under the applicable rule.,87,79,Medium-High,Complete
PUBLIC-031,include_in_trust_score,Yes,Included because the claim has a resolved evidence-based verdict.,https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers,Include only resolved evidence-based verdicts.,87,79,Medium-High,Complete
PUBLIC-031,confidence,Medium-High,Evidence strength 87/100 = statement 26/30 + outcome 34/40 + corroboration 15/15 + directness 12/15. Published deductions yield verdict confidence 79/100 (Medium-High).,https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers,Calculate from evidence components and published deductions.,87,79,Medium-High,Complete
PUBLIC-031,credible_sources_contest_claim,Yes,Credible-source contestation: Yes. Resolution: No credible evidence in the reviewed record substantiates the generalized accusation; the later apology does not convert it into an established factual claim. Evidence URLs: https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers,Record material credible-source disagreement separately from verdict.,87,79,Medium-High,Complete
PUBLIC-031,correction_status,Musk apologized and called the post foolish,Correction status is bounded to the cited record: Musk apologized and called the post foolish. Evidence URLs: https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers,Bound correction finding to cited evidence.,87,79,Medium-High,Complete
PUBLIC-031,repeated_after_correction,No,Repeated after correction: No. Minimum documented repetition count: At least 1 documented instance. Evidence URLs: https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers,Bound repetition finding to cited evidence.,87,79,Medium-High,Complete
PUBLIC-031,intentional_deception_established,No,"The cited evidence does not substantiate the affirmative claim, but lack of adequate support does not by itself prove that Musk knew it was false.",https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers,"Require direct admission, adjudicated intent finding, or comparably conclusive state-of-mind evidence.",87,79,Medium-High,Complete
PUBLIC-031,strict_promise_result,Not applicable,"Factual-claim rule: apply the published True, Mostly True, Misleading, Unsupported, False, or Unresolved definition. Applied result: Unsupported (Unsupported). Evidence finding: The broad accusation was not supported with credible evidence. Musk later apologized during a public interview, calling the post one of the most foolish things he had done online. Evidence: Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers. URLs: https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/",https://apnews.com/article/elon-musk-x-antisemitism-twitter-ads-83e68f03e9bf1d261c1a8c55066c4e59; https://www.reuters.com/technology/elon-musk-curses-out-advertisers-who-left-x-over-antisemitic-content-2023-11-29/,Elon Musk endorses antisemitic conspiracy theory on X; Elon Musk apologizes for antisemitic post while attacking departing advertisers,"Pass only if every material promise or forecast term was met; otherwise Fail, Pending, Unresolved, or Not applicable.",87,79,Medium-High,Complete
PUBLIC-032,deadline_result,Not applicable,Compared the original target/timeframe (“Present-tense claim”) with the documented outcome. Result: Not applicable. Evidence: Elon Musk post asserting white genocide in South Africa; A check of false claims about white genocide in South Africa; A memorial to South Africa’s farm killings tells only part of the story. URLs: https://x.com/elonmusk/status/1904065163407368212; https://www.reuters.com/world/us/trump-makes-false-claims-white-genocide-south-africa-during-ramaphosa-meeting-2025-05-21/; https://apnews.com/article/south-africa-farm-killings-musk-trump-misinformation-d60c4417f6613afb8de7460433819bfa,https://x.com/elonmusk/status/1904065163407368212; https://www.reuters.com/world/us/trump-makes-false-claims-white-genocide-south-africa-during-ramaphosa-meeting-2025-05-21/; https://apnews.com/article/south-africa-farm-killings-musk-trump-misinformation-d60c4417f6613afb8de7460433819bfa,Elon Musk post asserting white genocide in South Africa; A check of false claims about white genocide in South Africa; A memorial to South Africa’s farm killings tells only part of the story,Compare original target with documented timing.,94,91,High,Complete
PUBLIC-032,eventual_outcome,Not applicable,"Classified the later real-world result independently from the headline verdict. Result: Not applicable. Documented outcome: South African crime affects all racial groups and most homicide victims are Black. Reuters reported that police data and court findings did not support the claim of a targeted white genocide, while AP documented the narrative as discredited. Evidence: Elon Musk post asserting white genocide in South Africa; A check of false claims about white genocide in South Africa; A memorial to South Africa’s farm killings tells only part of the story. URLs: https://x.com/elonmusk/status/1904065163407368212; https://www.reuters.com/world/us/trump-makes-false-claims-white-genocide-south-africa-during-ramaphosa-meeting-2025-05-21/; https://apnews.com/article/south-africa-farm-killings-musk-trump-misinformation-d60c4417f6613afb8de7460433819bfa",https://x.com/elonmusk/status/1904065163407368212; https://www.reuters.com/world/us/trump-makes-false-claims-white-genocide-south-africa-during-ramaphosa-meeting-2025-05-21/; https://apnews.com/article/south-africa-farm-killings-musk-trump-misinformation-d60c4417f6613afb8de7460433819bfa,Elon Musk post asserting white genocide in South Africa; A check of false claims about white genocide in South Africa; A memorial to South Africa’s farm killings tells only part of the story,Classify the later real-world outcome separately from the headline verdict.,94,91,High,Complete
